Policy1,Policy2,No_Kids,Age_kids,Age,Maratial_status,Gender,Income,Education,Smoking.and.alcohol,Weight,Height,Term,sumAssured
5,3,2,"20,22",45,1,0,5,2,0,80,155,22,1000000
5,3,1,6,31,1,1,5,1,1,58,188,25,1100000
5,3,2,"16,11",34,1,0,5,1,0,62,160,25,1100000
5,3,1,13,37,1,1,5,3,0,49,157,23,1000000
5,3,2,"25,22",45,1,0,5,2,1,84,163,23,1000000
5,3,2,"5,10",30,1,1,5,1,0,69,186,25,1100000
5,3,1,6,27,1,1,6,2,1,62,177,24,1200000
5,3,1,9,29,1,1,6,1,0,50,170,24,1200000
5,3,1,3,26,1,1,6,3,0,90,152,21,1100000
5,3,1,9,34,1,1,6,2,0,69,184,24,1200000
5,3,2,"2,2",27,1,1,6,3,1,80,177,20,1000000
5,3,2,"14,19",37,1,0,6,2,0,69,159,20,1000000
5,3,0,0,22,1,1,6,2,1,80,152,24,1200000
5,3,2,"13,16",34,1,1,6,2,0,94,176,22,1100000
5,3,2,"16,16",34,1,1,6,3,1,51,172,23,1200000
5,3,1,6,27,1,1,6,2,1,106,167,22,1100000
5,3,1,15,36,1,1,6,1,1,72,168,24,1200000
5,3,1,8,27,1,1,6,3,0,95,178,22,1100000
5,3,2,"22,18",40,1,1,6,2,1,106,173,22,1100000
5,3,2,"28,25",48,1,1,6,1,0,56,154,24,1200000
5,3,0,0,23,0,1,6,2,0,54,186,23,1200000
5,3,2,"12,11",32,1,0,6,1,0,50,186,22,1100000
5,3,2,"16,19",37,1,0,6,1,1,72,160,22,1100000
5,3,2,"7,6",27,1,0,6,2,1,56,180,25,1300000
5,3,2,"4,3",27,1,1,6,1,0,103,154,22,1100000
5,3,2,"4,9",27,1,0,6,3,1,78,181,25,1300000
5,3,2,"19,12",37,1,0,6,2,0,67,175,23,1200000
5,3,0,0,21,0,1,6,1,1,74,176,22,1100000
5,1,2,"10,11",32,1,0,6,1,1,75,151,23,1200000
5,3,2,"3,3",27,1,0,6,2,0,46,179,20,1000000
5,3,1,16,36,1,0,6,3,1,88,150,23,1200000
5,3,1,15,35,1,1,6,2,1,67,162,20,1000000
5,3,2,"9,13",31,1,0,6,2,1,78,173,22,1100000
5,3,2,"32,27",51,1,1,6,2,1,84,150,23,1200000
5,3,2,"8,9",27,1,1,6,3,0,87,150,22,1100000
5,2,2,"8,5",26,1,1,6,2,0,86,177,23,1200000
5,3,2,"18,20",39,1,0,6,2,1,91,164,22,1100000
5,3,1,6,31,1,0,6,1,1,58,182,21,1100000
5,2,2,"6,11",31,1,0,6,2,1,93,155,20,1000000
5,3,2,"12,18",37,1,1,6,1,1,104,175,23,1200000
5,3,2,"10,17",35,1,0,6,1,0,82,186,21,1100000
5,3,2,"25,25",45,1,1,6,1,0,93,176,22,1100000
5,3,1,13,36,1,0,6,2,1,90,153,24,1200000
5,1,1,13,36,1,1,6,3,1,88,186,23,1200000
5,1,2,"27,22",45,1,0,6,2,1,52,184,23,1200000
5,2,2,"13,11",33,1,1,6,2,0,102,185,20,1000000
5,3,0,0,21,0,1,6,2,0,74,155,25,1300000
5,3,1,5,28,1,1,6,1,1,74,174,21,1100000
5,3,2,"3,10",28,1,0,6,2,0,45,183,22,1100000
5,1,2,"10,9",30,1,0,6,3,0,77,168,23,1200000
5,2,0,0,23,1,0,6,2,0,63,189,22,1100000
5,1,2,"11,13",35,1,0,6,3,1,83,185,23,1200000
5,3,1,10,28,1,1,6,3,1,66,160,20,1000000
5,3,2,"20,16",39,1,0,6,2,0,92,177,24,1200000
5,3,1,12,34,1,1,6,1,1,88,164,22,1100000
5,3,1,7,28,1,0,6,3,0,93,176,25,1300000
5,3,2,"10,10",31,1,1,6,1,0,56,186,23,1200000
5,2,1,3,27,1,1,6,1,0,53,187,23,1200000
5,3,0,0,40,0,0,6,3,0,66,156,25,1300000
5,3,1,22,43,1,1,6,1,1,105,169,24,1200000
5,3,2,"25,27",49,1,1,7,2,1,81,151,23,1400000
5,1,1,7,27,1,0,7,3,0,74,180,22,1300000
5,3,1,7,27,1,0,7,1,1,103,174,21,1300000
5,1,1,5,28,1,0,7,1,1,66,180,21,1300000
5,2,2,"16,20",38,1,0,7,1,0,48,173,20,1200000
5,3,2,"14,16",34,1,1,7,2,1,86,168,24,1400000
5,3,2,"14,13",37,1,0,7,1,1,91,187,22,1300000
5,3,0,0,22,1,1,7,2,1,53,171,24,1400000
5,3,2,"10,13",34,1,1,7,3,0,91,164,25,1500000
5,2,1,14,34,1,0,7,2,0,94,185,25,1500000
5,2,1,32,52,1,0,7,3,0,87,165,21,1300000
5,3,2,"10,13",34,1,0,7,1,1,67,181,20,1200000
5,2,1,17,37,1,1,7,2,0,47,190,22,1300000
5,3,2,"3,6",27,1,0,7,2,1,77,159,24,1400000
5,1,2,"3,4",27,1,0,7,1,1,102,175,24,1400000
5,2,2,"24,26",49,1,0,7,3,1,88,151,25,1500000
5,3,2,"9,3",27,1,0,7,1,1,73,172,21,1300000
5,3,2,"6,8",26,1,1,7,3,0,87,180,20,1200000
5,3,2,"14,8",33,1,1,7,2,0,79,167,22,1300000
5,1,1,17,40,1,0,7,2,0,99,180,23,1400000
5,3,2,"6,1",26,1,1,7,2,1,58,167,25,1500000
5,3,2,"17,15",39,1,0,7,1,1,78,177,21,1300000
5,3,2,"8,9",27,1,0,7,3,1,97,152,22,1300000
5,1,2,"6,7",31,1,0,7,1,1,90,187,20,1200000
5,3,0,0,44,0,0,7,1,0,70,182,24,1400000
5,1,2,"9,9",27,1,1,7,1,0,98,189,20,1200000
5,3,2,"16,14",39,1,1,7,1,0,67,156,23,1400000
5,3,1,4,27,1,1,7,1,0,61,173,22,1300000
5,3,1,2,27,1,0,7,2,0,66,173,25,1500000
5,2,2,"11,14",34,1,0,7,3,1,80,169,25,1500000
5,3,0,0,40,0,0,7,2,1,46,177,25,1500000
5,3,1,3,27,1,0,7,3,1,64,154,22,1300000
5,2,0,0,25,1,0,7,1,1,110,162,24,1400000
5,3,1,1,26,1,1,7,2,1,87,165,24,1400000
5,3,2,"7,8",27,1,0,7,1,0,110,177,23,1400000
5,3,0,0,26,0,0,7,2,0,60,159,24,1400000
5,3,2,"2,2",26,1,0,7,2,0,84,181,23,1400000
5,3,2,"4,6",28,1,1,7,3,0,54,179,21,1300000
5,3,2,"3,10",28,1,0,7,3,1,59,173,24,1400000
5,3,0,0,45,0,0,7,1,1,56,155,24,1400000
5,3,1,17,42,1,0,7,3,1,50,170,23,1400000
5,3,1,8,27,1,0,7,1,0,66,182,21,1300000
5,3,1,21,41,1,1,7,2,0,66,180,20,1200000
5,3,1,9,28,1,1,7,1,0,84,150,24,1400000
5,3,2,"6,6",27,1,0,7,1,1,83,187,20,1200000
5,3,2,"3,5",27,1,0,7,1,0,82,171,21,1300000
5,3,2,"15,12",33,1,1,7,1,1,100,170,20,1200000
5,1,2,"9,11",30,1,1,7,2,1,67,181,21,1300000
5,3,2,"9,13",32,1,0,7,1,0,66,180,23,1400000
5,3,1,3,27,1,1,7,2,0,96,182,21,1300000
5,3,2,"10,15",34,1,1,7,2,0,51,159,20,1200000
5,1,1,9,27,1,0,7,3,1,48,163,21,1300000
5,3,1,12,33,1,1,7,3,1,74,158,24,1400000
5,3,2,"15,11",33,1,0,7,1,1,88,167,22,1300000
5,3,2,"14,14",34,1,0,7,1,1,67,165,20,1200000
5,3,2,"20,17",38,1,0,7,3,1,53,189,20,1200000
5,3,2,"9,9",27,1,0,7,2,0,65,174,22,1300000
5,3,1,12,37,1,0,7,3,1,76,184,23,1400000
5,3,2,"17,22",40,1,0,7,3,1,97,171,25,1500000
5,3,2,"7,2",27,1,1,7,3,0,90,153,21,1300000
5,3,0,0,25,1,0,7,2,0,80,160,20,1200000
5,3,1,10,33,1,0,7,3,0,108,177,20,1200000
5,3,1,14,37,1,0,7,2,1,108,182,21,1300000
5,3,2,"25,27",45,1,0,7,2,0,80,171,21,1300000
5,3,1,13,36,1,1,7,2,1,88,179,25,1500000
5,3,1,5,27,1,1,8,2,0,86,162,22,1500000
5,3,1,11,32,1,0,8,3,1,47,157,22,1500000
5,2,0,0,45,0,1,8,3,0,100,179,23,1600000
5,2,0,0,22,1,0,8,2,0,79,159,24,1600000
5,3,1,32,52,1,1,8,2,0,61,183,22,1500000
5,3,1,19,39,1,1,8,1,0,54,178,23,1600000
5,3,0,0,22,1,0,8,1,1,109,156,21,1400000
5,2,1,20,38,1,0,8,2,1,90,182,25,1700000
5,3,2,"6,8",27,1,1,8,2,1,95,163,25,1700000
5,3,1,8,27,1,0,8,3,1,49,179,24,1600000
5,3,2,"14,20",38,1,1,8,3,1,60,157,22,1500000
5,3,2,"18,18",38,1,1,8,1,1,80,158,24,1600000
5,3,2,"15,14",38,1,1,8,1,0,80,173,24,1600000
5,1,2,"23,23",43,1,1,8,2,0,70,179,20,1400000
5,3,2,"5,6",26,1,1,8,3,0,90,186,22,1500000
5,3,1,9,27,1,1,8,3,0,103,150,24,1600000
5,3,1,28,49,1,0,8,1,1,103,172,22,1500000
5,3,1,8,31,1,0,8,2,0,78,163,20,1400000
5,2,2,"17,23",41,1,0,8,2,0,57,185,23,1600000
5,3,1,19,37,1,0,8,2,0,64,179,20,1400000
5,3,2,"10,10",30,1,1,8,3,0,86,150,25,1700000
5,3,0,0,26,0,0,8,3,1,92,155,25,1700000
5,3,1,11,29,1,0,8,1,1,89,186,23,1600000
5,2,2,"21,19",41,1,0,8,3,0,81,156,23,1600000
5,2,2,"14,18",38,1,1,8,3,0,51,181,21,1400000
5,1,1,9,28,1,0,8,2,0,83,151,23,1600000
5,3,1,9,28,1,1,8,2,1,86,159,24,1600000
5,3,1,20,40,1,1,8,2,0,83,172,24,1600000
5,3,1,13,37,1,0,8,1,1,86,159,25,1700000
5,3,1,15,35,1,1,8,3,1,93,179,25,1700000
5,3,2,"8,2",27,1,1,8,3,1,91,151,25,1700000
5,3,1,16,36,1,0,8,1,1,73,155,25,1700000
5,3,2,"19,17",39,1,0,8,3,0,88,159,25,1700000
5,1,2,"9,9",27,1,0,8,2,1,89,155,25,1700000
5,3,2,"7,5",26,1,0,8,1,1,109,160,25,1700000
5,2,1,8,30,1,0,8,3,0,103,182,22,1500000
5,1,1,5,27,1,1,8,2,0,86,151,20,1400000
5,3,2,"8,4",27,1,0,8,1,0,80,176,25,1700000
5,3,1,18,39,1,0,8,2,0,66,168,23,1600000
5,3,1,9,27,1,0,8,3,0,82,180,22,1500000
5,2,2,"3,3",28,1,1,8,1,1,95,188,23,1600000
5,2,1,15,34,1,0,8,1,1,77,182,25,1700000
5,3,2,"13,13",35,1,0,8,3,0,94,169,23,1600000
5,3,1,6,26,1,0,8,1,1,62,167,25,1700000
5,2,2,"2,5",27,1,1,8,3,1,82,167,25,1700000
5,2,2,"9,10",32,1,1,8,3,0,67,184,25,1700000
5,3,1,20,40,1,0,8,3,1,94,190,24,1600000
5,3,1,23,41,1,1,8,1,1,67,171,24,1600000
5,3,1,10,30,1,0,8,3,1,107,153,21,1400000
5,3,1,16,35,1,1,8,2,1,53,163,20,1400000
5,3,2,"9,6",27,1,1,8,1,1,66,170,24,1600000
5,3,2,"18,17",38,1,0,8,2,0,102,159,21,1400000
5,3,1,5,28,1,1,8,3,1,110,158,25,1700000
5,3,1,20,42,1,0,8,1,1,80,162,25,1700000
5,3,1,9,27,1,1,8,3,0,65,166,25,1700000
5,3,1,29,48,1,1,8,1,0,63,186,23,1600000
5,2,2,"7,9",27,1,0,8,1,0,107,164,25,1700000
5,3,2,"23,21",42,1,1,8,3,0,68,172,23,1600000
5,3,1,13,38,1,1,8,2,0,46,179,25,1700000
5,2,0,0,24,0,0,8,2,0,87,176,23,1600000
5,3,1,9,27,1,1,8,1,1,51,185,20,1400000
5,3,1,2,27,1,0,8,3,0,52,162,25,1700000
5,3,2,"5,6",27,1,0,8,2,0,72,151,25,1700000
5,3,2,"4,6",27,1,1,8,3,0,101,178,22,1500000
5,1,1,8,26,1,0,8,1,1,62,179,20,1400000
5,3,2,"15,9",33,1,0,8,3,1,72,165,25,1700000
5,3,1,3,27,1,0,8,3,0,82,151,20,1400000
5,3,1,16,40,1,0,8,1,1,47,184,24,1600000
5,1,2,"26,22",47,1,0,8,1,0,109,164,20,1400000
5,3,1,12,31,1,0,8,1,1,102,154,23,1600000
5,3,1,13,35,1,1,8,2,0,48,176,24,1600000
5,3,2,"3,9",27,1,1,8,2,0,87,150,23,1600000
5,3,1,8,32,1,1,8,1,1,84,157,22,1500000
5,3,1,2,27,1,1,8,2,1,57,176,24,1600000
5,3,2,"17,18",36,1,1,8,2,0,68,169,24,1600000
5,3,1,3,26,1,0,8,1,0,69,174,22,1500000
5,2,2,"6,6",31,1,0,8,3,1,105,185,24,1600000
5,3,2,"8,13",31,1,0,8,1,1,107,190,22,1500000
5,3,2,"5,6",27,1,1,8,1,1,86,162,25,1700000
5,3,2,"15,15",34,1,1,8,2,1,46,187,20,1400000
5,3,1,12,37,1,0,9,2,0,104,160,21,1600000
5,3,2,"11,7",31,1,0,9,1,0,54,185,25,1900000
5,1,2,"4,5",28,1,1,9,3,1,75,161,23,1800000
5,3,2,"17,14",37,1,0,9,1,1,62,169,24,1800000
5,1,1,6,28,1,0,9,2,1,94,184,25,1900000
5,3,1,9,32,1,1,9,1,0,62,167,23,1800000
5,3,1,6,28,1,1,9,3,0,76,183,22,1700000
5,3,1,7,27,1,1,10,3,1,96,183,20,1700000
5,3,1,7,27,1,0,10,1,0,65,159,21,1800000
5,2,2,"17,23",41,1,0,11,1,0,86,153,20,1900000
5,3,2,"16,15",39,1,1,11,2,1,46,170,20,1900000
5,3,0,0,45,0,0,11,2,0,105,189,23,2200000
5,3,1,7,27,1,1,11,2,1,64,180,24,2200000
5,3,1,12,33,1,0,12,2,1,110,190,24,2400000
5,3,2,"5,1",26,1,0,12,2,0,85,184,20,2000000
5,3,2,"14,17",36,1,1,12,1,1,62,155,23,2300000
5,3,2,"8,8",32,1,1,12,3,1,61,180,23,2300000
5,3,2,"8,7",26,1,1,12,2,1,87,179,20,2000000
5,2,1,2,27,1,0,12,2,1,95,158,22,2200000
5,3,1,6,27,1,1,12,1,1,69,150,22,2200000
5,3,2,"26,27",45,1,0,13,2,0,63,177,23,2500000
5,3,2,"8,2",27,1,1,13,1,1,74,150,25,2800000
5,3,2,"2,4",27,1,1,13,1,0,74,157,25,2800000
5,2,1,14,36,1,1,13,2,1,98,150,22,2400000
5,2,1,9,34,1,1,13,3,1,49,150,21,2300000
5,3,2,"5,2",26,1,1,13,1,0,52,171,20,2200000
5,3,2,"7,4",27,1,0,14,2,1,83,172,24,2800000
5,3,2,"8,15",33,1,0,14,1,1,95,186,25,3000000
5,3,1,7,27,1,1,14,1,0,57,180,20,2400000
5,2,2,"16,16",36,1,1,14,1,1,75,187,24,2800000
5,3,1,17,38,1,0,14,3,0,91,182,24,2800000
5,3,2,"9,4",29,1,0,14,3,1,53,180,25,3000000
5,3,2,"7,4",27,1,0,14,1,1,105,154,24,2800000
5,2,1,11,34,1,0,15,2,1,108,154,20,2500000
5,3,1,15,35,1,1,15,3,0,48,155,23,2900000
5,3,2,"13,15",37,1,0,15,2,1,52,166,25,3200000
5,3,1,31,50,1,0,15,2,1,82,174,20,2500000
5,3,2,"3,3",26,1,1,15,3,1,79,187,25,3200000
5,3,2,"18,20",38,1,1,15,3,1,72,154,24,3000000
5,2,2,"4,3",27,1,1,16,3,1,108,184,24,3200000
5,3,2,"12,12",33,1,0,16,1,1,46,158,23,3100000
5,3,1,18,43,1,0,16,3,0,50,182,22,3000000
5,3,2,"5,2",27,1,0,16,2,1,98,188,22,3000000
5,2,2,"4,5",27,1,1,16,1,0,65,168,24,3200000
5,1,2,"8,3",28,1,1,16,3,0,59,151,21,2800000
5,1,1,10,31,1,0,16,3,0,81,158,22,3000000
5,1,2,"7,12",30,1,1,16,2,1,109,183,20,2700000
5,3,2,"6,8",27,1,0,17,1,1,70,164,21,3000000
5,1,1,5,27,1,0,17,1,1,48,169,21,3000000
5,1,2,"6,7",27,1,1,17,1,0,97,167,22,3200000
5,3,1,16,38,1,0,17,3,0,88,182,23,3300000
5,3,2,"7,4",27,1,0,17,3,1,60,180,24,3400000
5,1,2,"13,8",31,1,0,17,2,1,60,163,21,3000000
5,1,1,5,28,1,1,17,1,1,76,188,20,2900000
5,2,2,"10,7",31,1,0,17,3,1,66,158,21,3000000
5,3,1,31,49,1,0,18,1,1,61,181,22,3300000
5,2,1,3,28,1,1,18,1,1,71,160,25,3800000
5,3,2,"6,4",26,1,1,18,1,0,71,159,25,3800000
5,3,0,0,24,0,0,18,1,0,105,158,23,3500000
5,3,1,2,27,1,1,18,1,1,68,164,23,3500000
5,1,2,"16,20",39,1,1,18,2,0,108,170,22,3300000
5,2,2,"15,16",36,1,1,18,3,0,99,185,23,3500000
5,3,2,"14,9",33,1,1,18,2,0,53,164,22,3300000
5,3,1,14,36,1,0,18,1,1,62,168,21,3200000
5,3,1,18,36,1,1,18,2,0,80,187,25,3800000
5,3,1,16,36,1,0,18,2,0,75,150,23,3500000
5,2,1,13,37,1,1,18,1,1,99,157,22,3300000
5,1,0,0,44,0,1,18,2,0,99,164,24,3600000
5,3,2,"15,16",36,1,1,18,2,0,67,153,25,3800000
5,3,1,5,27,1,0,18,2,1,68,167,21,3200000
5,3,2,"21,23",44,1,0,19,1,1,58,158,22,3500000
5,3,1,6,31,1,1,19,2,1,47,181,24,3800000
5,3,2,"3,6",27,1,0,19,1,0,87,181,25,4000000
5,1,2,"20,16",38,1,1,19,2,0,66,160,20,3200000
5,1,1,3,27,1,0,19,1,0,108,159,23,3700000
5,3,2,"13,13",33,1,0,19,1,0,77,177,23,3700000
5,1,2,"6,5",27,1,1,19,2,1,49,151,23,3700000
5,3,2,"3,3",27,1,0,20,1,1,86,177,21,3500000
5,3,1,13,33,1,1,20,1,1,74,178,22,3700000
5,3,1,18,43,1,0,20,2,0,60,152,23,3900000
5,3,2,"12,6",31,1,1,20,1,1,101,162,23,3900000
5,1,1,7,27,1,0,20,2,1,78,180,24,4000000
5,3,2,"19,21",39,1,1,20,3,0,81,162,21,3500000
5,3,1,3,27,1,0,20,1,0,84,158,23,3900000
5,3,2,"6,9",29,1,0,21,3,0,92,170,20,3500000
5,3,2,"3,4",27,1,1,21,3,0,78,189,22,3900000
5,3,1,19,39,1,0,22,3,1,94,156,25,4600000
5,3,2,"13,9",34,1,0,22,3,1,50,184,20,3700000
5,3,0,0,23,1,0,22,2,0,72,181,25,4600000
5,3,1,4,27,1,0,23,3,1,62,176,22,4300000
5,2,1,13,31,1,0,23,2,0,66,165,22,4300000
5,3,1,3,27,1,1,23,2,0,108,166,21,4100000
5,3,2,"15,19",40,1,1,23,2,1,105,180,22,4300000
5,3,1,7,31,1,0,23,2,0,107,190,22,4300000
5,3,2,"4,4",27,1,0,23,2,1,85,190,22,4300000
5,3,1,9,30,1,0,23,1,1,104,151,21,4100000
5,3,1,17,41,1,1,23,1,1,65,152,25,4800000
5,3,1,19,39,1,1,23,2,1,45,173,20,3900000
5,3,2,"7,9",30,1,0,24,1,0,91,181,21,4200000
5,3,2,"21,16",39,1,1,24,2,1,65,186,25,5000000
5,1,0,0,26,0,0,24,3,0,99,168,23,4600000
5,3,2,"11,12",32,1,1,24,3,0,74,158,25,5000000
5,3,2,"10,3",28,1,1,24,3,0,57,173,21,4200000
5,3,0,0,44,0,0,24,2,1,92,177,22,4400000
5,3,1,3,27,1,0,25,1,0,57,173,20,4200000
5,3,2,"9,8",32,1,1,25,1,1,67,167,21,4400000
5,3,1,14,35,1,1,25,1,1,91,173,21,4400000
5,3,1,11,33,1,0,25,1,0,110,178,24,5000000
5,3,1,7,31,1,1,25,3,0,68,190,20,4200000
5,3,2,"8,6",29,1,0,25,3,1,82,186,20,4200000
5,2,1,6,26,1,1,25,1,1,93,165,21,4400000
5,3,2,"6,6",27,1,0,26,2,0,66,166,20,4400000
5,1,1,18,36,1,0,26,1,1,72,170,20,4400000
5,2,0,0,22,0,0,26,2,1,57,151,21,4600000
5,3,0,0,43,0,1,26,2,1,48,154,22,4800000
5,3,1,2,27,1,0,26,1,0,95,178,22,4800000
5,3,1,4,26,1,0,26,2,1,56,172,25,5500000
5,3,2,"4,8",27,1,0,26,2,1,100,173,24,5200000
5,3,2,"12,11",32,1,0,27,3,1,47,160,24,5400000
5,3,1,2,27,1,0,27,2,0,99,189,25,5700000
5,3,2,"20,20",44,1,0,27,3,0,68,162,22,5000000
5,3,2,"9,4",27,1,0,27,2,1,95,185,25,5700000
5,3,1,13,34,1,0,27,1,1,71,186,24,5400000
5,1,2,"5,2",27,1,1,27,2,0,62,183,21,4800000
5,3,2,"17,13",38,1,0,27,3,0,63,161,22,5000000
5,3,1,8,27,1,0,27,1,1,58,160,21,4800000
5,3,1,12,33,1,0,27,2,0,93,151,20,4500000
5,3,2,"8,4",29,1,0,28,1,0,90,181,21,4900000
5,3,2,"16,13",35,1,1,28,2,0,46,186,25,5900000
5,3,2,"8,12",33,1,0,28,3,1,102,161,23,5400000
5,2,2,"16,13",37,1,1,28,2,1,98,190,21,4900000
5,3,2,"15,13",33,1,1,28,1,0,75,167,21,4900000
5,3,1,8,27,1,0,28,2,1,109,173,25,5900000
5,3,1,10,32,1,0,28,1,0,61,155,24,5600000
5,3,2,"25,24",45,1,0,28,2,1,80,171,21,4900000
5,3,2,"22,21",45,1,1,28,1,0,64,185,21,4900000
5,3,0,0,22,1,0,28,2,0,57,178,23,5400000
5,1,2,"6,3",27,1,1,29,3,0,96,168,25,6100000
5,1,1,7,29,1,0,29,1,0,88,159,23,5600000
5,3,2,"10,8",28,1,0,29,2,1,56,157,20,4900000
5,3,2,"14,12",35,1,1,29,1,0,66,155,24,5800000
5,3,1,9,27,1,1,29,1,1,103,156,20,4900000
5,3,2,"21,22",44,1,1,30,2,0,78,182,24,6000000
5,3,0,0,42,0,0,30,1,1,90,171,23,5800000
5,3,0,0,25,1,0,30,3,1,81,179,25,6300000
5,3,2,"9,9",27,1,0,30,2,0,57,174,22,5500000
5,3,2,"8,14",33,1,1,30,1,1,74,175,23,5800000
5,3,1,7,28,1,0,30,3,1,81,176,20,5000000
5,3,2,"8,7",27,1,1,31,3,1,53,175,24,6200000
5,3,2,"1,5",26,1,1,31,1,0,103,178,23,6000000
5,3,2,"8,6",28,1,1,31,1,0,106,168,20,5200000
5,3,0,0,21,0,1,31,1,0,99,159,22,5700000
5,3,0,0,22,1,1,31,2,0,84,155,21,5500000
5,3,1,16,35,1,0,31,3,0,50,172,25,6500000
5,3,1,22,44,1,1,31,1,1,103,154,25,6500000
5,2,1,8,32,1,1,32,3,1,62,179,23,6200000
5,1,2,"16,12",34,1,0,32,1,0,49,176,23,6200000
5,3,2,"11,8",33,1,1,32,3,0,72,175,25,6700000
5,1,1,13,32,1,0,32,2,1,75,189,20,5400000
5,1,2,"10,4",28,1,0,32,1,1,81,181,21,5600000
5,3,2,"9,11",33,1,1,32,1,0,48,168,25,6700000
5,3,1,9,30,1,1,32,3,0,73,169,20,5400000
5,3,1,12,37,1,1,33,3,0,48,178,25,6900000
5,3,2,"2,6",27,1,1,33,2,0,57,176,20,5500000
5,3,2,"7,2",27,1,1,33,3,1,69,160,20,5500000
5,2,2,"12,18",37,1,1,33,1,1,80,172,21,5800000
5,2,2,"17,19",39,1,0,33,2,1,48,163,25,6900000
5,1,2,"7,11",29,1,0,33,1,0,70,184,22,6100000
5,3,1,14,34,1,1,34,1,1,69,163,25,7100000
5,2,2,"18,22",40,1,1,34,1,0,60,153,20,5700000
5,3,2,"13,16",38,1,1,34,2,0,84,152,24,6800000
5,3,1,3,27,1,0,34,3,0,70,178,22,6300000
5,3,2,"10,10",35,1,0,35,2,0,76,160,24,7000000
5,1,2,"15,16",34,1,1,35,1,1,48,166,22,6500000
5,3,2,"4,8",28,1,1,35,1,1,74,154,22,6500000
5,1,2,"7,7",27,1,0,35,3,1,67,150,23,6800000
5,3,2,"6,5",30,1,1,35,3,0,95,161,23,6800000
5,2,2,"5,7",27,1,1,35,1,0,92,165,22,6500000
5,2,2,"15,16",38,1,1,35,2,1,93,181,22,6500000
5,3,2,"9,3",27,1,0,35,3,1,69,185,22,6500000
5,3,2,"2,4",27,1,0,36,3,0,71,169,22,6600000
5,3,2,"8,8",27,1,0,36,3,0,97,153,20,6000000
5,3,1,3,27,1,1,36,3,0,98,154,20,6000000
5,3,2,"14,18",38,1,0,36,3,0,74,179,24,7200000
5,3,1,9,33,1,0,36,1,1,88,175,22,6600000
5,3,2,"6,7",27,1,0,36,2,1,87,171,25,7500000
5,3,1,12,30,1,1,37,2,1,68,180,22,6800000
5,3,0,0,22,1,0,37,1,1,96,186,24,7400000
5,3,2,"22,25",46,1,1,37,2,0,70,166,23,7100000
5,3,1,7,32,1,0,37,1,1,98,150,22,6800000
5,3,1,15,40,1,1,37,3,0,50,186,20,6200000
5,3,1,8,27,1,1,37,3,0,74,175,24,7400000
5,3,2,"15,10",34,1,1,37,3,0,89,172,25,7800000
5,3,0,0,25,1,1,38,2,0,54,183,21,6700000
5,3,1,11,35,1,1,38,2,1,97,158,22,7000000
5,3,2,"8,7",27,1,0,38,2,0,94,176,24,7600000
5,3,2,"3,6",28,1,0,39,3,0,64,172,23,7500000
5,1,2,"10,7",30,1,0,39,3,1,62,162,23,7500000
5,3,0,0,23,1,0,39,1,0,97,177,21,6900000
5,3,2,"7,5",29,1,0,39,1,0,53,175,22,7200000
5,3,1,8,27,1,1,39,2,1,81,170,23,7500000
5,3,0,0,24,1,1,39,1,0,52,173,25,8200000
5,3,0,0,43,0,1,39,3,0,92,156,23,7500000
5,3,2,"14,11",36,1,1,39,2,1,73,155,24,7800000
5,3,0,0,25,1,1,40,3,0,102,184,20,6700000
5,3,2,"14,20",39,1,0,40,3,1,92,165,24,8000000
5,3,2,"10,6",29,1,0,40,3,0,45,179,24,8000000
5,3,1,9,27,1,1,41,1,0,105,153,21,7200000
5,3,2,"3,5",27,1,0,41,2,1,59,163,22,7600000
5,3,1,13,35,1,0,41,1,0,105,175,25,8600000
5,3,2,"14,12",34,1,0,41,1,0,100,176,24,8200000
5,3,1,11,32,1,0,42,2,0,110,177,23,8100000
5,3,2,"23,29",48,1,1,42,3,0,62,154,23,8100000
5,3,0,0,23,0,1,42,1,1,59,188,23,8100000
5,1,1,9,27,1,0,42,3,1,89,170,25,8800000
5,3,2,"18,18",42,1,1,43,1,1,106,160,23,8300000
5,2,2,"25,25",45,1,0,43,3,1,72,184,20,7200000
5,3,2,"6,8",27,1,1,43,1,0,103,175,23,8300000
5,3,1,16,40,1,0,43,1,1,74,189,24,8600000
5,1,2,"14,8",32,1,0,44,2,1,51,187,25,9200000
5,3,2,"4,8",27,1,1,44,3,0,58,164,24,8800000
5,3,2,"7,7",27,1,0,44,1,0,68,162,21,7700000
5,3,2,"10,10",28,1,1,44,3,0,77,184,24,8800000
5,3,2,"11,10",33,1,0,44,2,1,71,160,21,7700000
5,3,2,"15,15",39,1,0,44,1,1,45,164,25,9200000
5,1,2,"17,10",35,1,0,44,2,1,109,188,25,9200000
5,3,2,"3,6",27,1,0,45,1,0,51,160,21,7900000
5,3,2,"7,4",29,1,1,45,1,1,59,171,24,9000000
5,3,2,"7,8",31,1,0,45,1,1,49,175,24,9000000
5,3,2,"4,2",27,1,0,45,1,0,96,169,24,9000000
5,3,2,"9,10",31,1,0,46,3,0,47,155,24,9200000
5,2,2,"6,9",27,1,1,46,3,0,76,188,24,9200000
5,3,1,13,37,1,0,46,3,0,99,153,21,8100000
5,3,1,21,39,1,1,46,2,0,58,155,22,8500000
5,1,2,"4,7",26,1,1,47,1,1,81,154,24,9400000
